Id,Sales
38628,10332.318359375
39484,5920.96875
40340,6285.52294921875
109,8052.193359375
965,7847.38720703125
1821,8562.5673828125
2677,10338.33203125
3533,2975.46533203125
4389,6036.77880859375
5245,7331.55126953125
6101,7179.0986328125
6957,6745.60302734375
7813,6813.20751953125
8669,7607.01318359375
9525,2866.699951171875
10381,6103.66943359375
11237,8656.1357421875
12093,8846.03125
12949,9209.017578125
13805,8953.484375
14661,9894.5986328125
15517,2893.39794921875
16373,6193.72216796875
17229,7194.1376953125
18085,6493.2919921875
18941,6351.72705078125
19797,6002.31201171875
20653,6284.08984375
21509,2752.1650390625
22365,5653.2646484375
23221,8674.7490234375
24077,8536.171875
24933,8072.08642578125
25789,8429.51953125
26645,10127.0048828125
27501,2938.835205078125
28357,3213.043212890625
29213,7253.28125
30069,7253.65478515625
30925,6657.07080078125
31781,6884.11572265625
32637,7133.36669921875
33493,2975.645751953125
34349,6165.2001953125
35205,8874.2734375
36061,8596.953125
36917,8386.17578125
37773,8263.2109375
38629,10237.599609375
39485,3671.26806640625
40341,7271.33935546875
110,7526.80078125
966,8033.927734375
1822,9012.078125
2678,9824.578125
3534,6223.8955078125
4390,5719.7080078125
5246,5681.9921875
6102,5885.27099609375
6958,6138.1796875
7814,6484.78759765625
8670,7450.33251953125
9526,5859.72314453125
10382,5998.986328125
11238,7758.24462890625
12094,8346.166015625
12950,9056.4716796875
13806,9885.3828125
14662,9351.69921875
15518,7147.0283203125
16374,6514.18505859375
17230,6228.56298828125
18086,5557.74658203125
18942,5769.6865234375
19798,6050.76416015625
20654,6327.521484375
21510,6515.0361328125
22366,5798.27001953125
23222,7185.935546875
24078,7559.248046875
24934,7795.62158203125
25790,8716.0341796875
26646,9885.3544921875
27502,6325.55419921875
28358,6197.65185546875
29214,5861.796875
30070,6016.16552734375
30926,5976.05078125
31782,6481.75732421875
32638,6874.1162109375
33494,6194.08251953125
34350,5942.60498046875
35206,7916.708984375
36062,8234.83984375
36918,8713.4990234375
37774,9506.75
38630,10131.796875
39486,7575.31494140625
40342,6693.57275390625
111,8608.7685546875
967,8881.90234375
1823,9790.7626953125
2679,12225.0302734375
3535,4646.68359375
4391,7198.0771484375
5247,7201.18798828125
6103,6530.97021484375
6959,6634.39697265625
7815,6642.43212890625
8671,7391.45068359375
9527,4225.30322265625
10383,7282.2919921875
11239,9554.845703125
12095,9696.3544921875
12951,10734.5078125
13807,10903.0263671875
14663,14833.666015625
15519,5152.2177734375
16375,7551.6455078125
17231,7753.7392578125
18087,6333.50537109375
18943,6243.79052734375
19799,6140.85009765625
20655,6938.54638671875
21511,4539.60888671875
22367,6651.37744140625
23223,9347.6591796875
24079,9075.044921875
24935,9285.5556640625
25791,9444.15625
26647,12418.2724609375
27503,4949.359375
28359,6829.29736328125
29215,7434.0419921875
30071,6806.91357421875
30927,6480.1875
31783,6463.5205078125
32639,7048.74951171875
33495,4927.19677734375
34351,7112.5498046875
35207,9711.3935546875
36063,9038.0224609375
36919,9421.5654296875
37775,9573.0810546875
38631,12387.611328125
39487,6197.30322265625
40343,8400.9619140625
112,7838.201171875
968,8383.984375
1824,9163.4482421875
2680,11761.4697265625
3536,4029.5673828125
4392,7871.7431640625
5248,6998.67236328125
6104,6411.4453125
6960,6609.97802734375
7816,6496.49462890625
8672,7652.970703125
9528,3767.3056640625
10384,7944.7802734375
11240,8894.4658203125
12096,9206.259765625
12952,10697.8662109375
13808,10815.529296875
14664,12799.2509765625
15520,4424.6064453125
16376,8448.3623046875
17232,7927.89208984375
18088,6213.95947265625
18944,6242.0458984375
19800,6053.8525390625
20656,7081.07421875
21512,3665.578125
22368,7221.2998046875
23224,8542.451171875
24080,8384.6962890625
24936,8807.7919921875
25792,9279.26953125
26648,12543.76171875
27504,3992.08837890625
28360,7748.1796875
29216,7315.62451171875
30072,6827.94921875
30928,6724.24365234375
31784,6392.14404296875
32640,7215.35791015625
33496,3945.936279296875
34352,7798.66357421875
35208,8689.3720703125
36064,8332.2705078125
36920,8794.0341796875
37776,9239.17578125
38632,12086.5341796875
39488,4796.2841796875
40344,9546.6845703125
113,5665.296875
969,5921.09326171875
1825,6680.83544921875
2681,8162.40576171875
3537,4515.37255859375
4393,3989.05078125
5249,4767.27490234375
6105,4382.4169921875
6961,4466.69873046875
7817,4570.66748046875
8673,5170.20166015625
9529,4075.896240234375
10385,4169.083984375
11241,6277.7216796875
12097,6394.54052734375
12953,6902.0712890625
13809,6977.23046875
14665,9181.20703125
15521,4950.80908203125
16377,4305.09375
17233,4909.8896484375
18089,4139.853515625
18945,4311.8173828125
19801,4200.587890625
20657,4537.3232421875
21513,4639.66796875
22369,3961.059326171875
23225,6182.814453125
24081,5817.56494140625
24937,6085.18994140625
25793,6606.0888671875
26649,8498.9560546875
27505,4754.95849609375
28361,3101.58935546875
29217,5020.02783203125
30073,4631.373046875
30929,4394.59912109375
31785,4593.28125
32641,5022.0732421875
33497,4619.77294921875
34353,4109.51806640625
35209,6275.7880859375
36065,5941.2275390625
36921,6363.64306640625
37777,6743.87255859375
38633,8422.1904296875
39489,5413.294921875
40345,4877.14990234375
114,8411.73828125
970,8531.2880859375
1826,9550.5361328125
2682,11714.8193359375
3538,3524.824462890625
4394,7315.78515625
5250,7303.4169921875
6106,6839.9755859375
6962,6618.841796875
7818,6775.548828125
8674,7656.1318359375
9530,3279.1298828125
10386,7296.41943359375
11242,9018.90625
12098,9390.3642578125
12954,10442.4853515625
13810,10889.30859375
14666,12774.4208984375
15522,4129.29931640625
16378,8569.1689453125
17234,8309.1611328125
18090,7140.9365234375
18946,7087.55419921875
19802,6485.39990234375
20658,7296.46826171875
21514,3487.50146484375
22370,7329.40478515625
23226,9437.3134765625
24082,9024.0341796875
24938,9028.3818359375
25794,9931.576171875
26650,12990.265625
27506,3659.757080078125
28362,7331.271484375
29218,7931.24267578125
30074,7627.3779296875
30930,6993.50732421875
31786,7061.58203125
32642,7829.3544921875
33498,3470.744140625
34354,7258.18798828125
35210,9362.578125
36066,9081.763671875
36922,9118.9306640625
37778,9756.2255859375
38634,12468.259765625
39490,4285.52490234375
40346,8802.2666015625
115,5772.39990234375
971,6325.8740234375
1827,7185.46923828125
2683,8114.49658203125
3539,3500.82763671875
4395,3172.9638671875
5251,4598.48046875
6107,4323.7822265625
6963,4555.146484375
7819,4701.46435546875
8675,5345.431640625
9531,3297.3896484375
10387,3307.02587890625
11243,6117.3603515625
12099,6435.2294921875
12955,7720.2216796875
13811,8122.31689453125
14667,8653.3212890625
15523,3924.26220703125
16379,3368.020751953125
17235,4997.48193359375
18091,4300.18505859375
18947,4639.1591796875
19803,4607.49462890625
20659,4966.35595703125
21515,3516.95166015625
22371,3116.44580078125
23227,5982.77490234375
24083,5925.4150390625
24939,6392.9609375
25795,7071.10546875
26651,8510.953125
27507,3595.14697265625
28363,3117.04052734375
29219,4534.078125
30075,4391.68212890625
30931,4515.32958984375
31787,4524.2451171875
32643,4935.734375
33499,3371.798095703125
34355,3164.98876953125
35211,5948.29833984375
36067,5874.59814453125
36923,6469.91064453125
37779,6989.3662109375
38635,8141.9638671875
39491,3921.784912109375
40347,3688.933349609375
116,7213.76171875
972,7598.07958984375
1828,8989.3291015625
2684,10445.5927734375
3540,3903.150146484375
4396,3675.51513671875
5252,5384.728515625
6108,5245.96875
6964,5328.71337890625
7820,5315.78857421875
8676,5846.4970703125
9532,3622.985595703125
10388,3786.32470703125
11244,7602.6396484375
12100,8353.1982421875
12956,9399.458984375
13812,10438.919921875
14668,10470.708984375
15524,4155.79052734375
16380,3917.892333984375
17236,5814.64697265625
18092,5145.224609375
18948,5317.73095703125
19804,5187.2392578125
20660,5318.8115234375
21516,3870.500244140625
22372,3524.286376953125
23228,7393.02978515625
24084,7362.44775390625
24940,7724.94287109375
25796,8672.5068359375
26652,10952.7314453125
27508,4129.3857421875
28364,3568.951904296875
29220,5312.92431640625
30076,5356.251953125
30932,5286.85400390625
31788,5447.16943359375
32644,5634.1650390625
33500,4002.5439453125
34356,3785.309814453125
35212,7628.40380859375
36068,7677.9384765625
36924,8161.60400390625
37780,8963.421875
38636,10940.80859375
39492,4916.66650390625
40348,4318.83154296875
117,9113.2705078125
973,9243.697265625
1829,10117.0517578125
2685,13129.55859375
3541,3915.7216796875
4397,7955.046875
5253,7920.349609375
6109,7505.31591796875
6965,7450.162109375
7821,7534.25634765625
8677,8538.2890625
9533,3603.44921875
10389,8026.06982421875
11245,9752.11328125
12101,10396.681640625
12957,11166.2294921875
13813,10996.9873046875
14669,12729.9921875
15525,4011.5302734375
16381,7958.78857421875
17237,7791.77880859375
18093,6837.88134765625
18949,6861.91845703125
19805,6532.66455078125
20661,7236.392578125
21517,3340.39404296875
22373,7269.41162109375
23229,9558.4560546875
24085,9230.67578125
24941,9264.05078125
25797,9881.02734375
26653,13316.037109375
27509,3759.005859375
28365,7540.02197265625
29221,8237.8876953125
30077,7948.19091796875
30933,7231.2177734375
31789,7475.21728515625
32645,8116.15283203125
33501,3759.540283203125
34357,7702.5986328125
35213,9902.56640625
36069,9469.529296875
36925,9837.9775390625
37781,9951.2509765625
38637,13660.474609375
39493,4827.04443359375
40349,9393.8037109375
118,6607.83447265625
974,6832.07275390625
1830,7568.90869140625
2686,9219.5107421875
3542,7207.9912109375
4398,6473.5771484375
5254,5591.8154296875
6110,5129.59228515625
6966,5068.4892578125
7822,5220.06298828125
8678,5917.4912109375
9534,6344.080078125
10390,6693.06201171875
11246,7334.28564453125
12102,7341.1376953125
12958,7846.0400390625
13814,8015.5048828125
14670,10373.3955078125
15526,7990.76513671875
16382,7355.435546875
17238,6021.3095703125
18094,5026.9521484375
18950,5090.39404296875
19806,4950.9130859375
20662,5259.85302734375
21518,7473.00732421875
22374,6587.52734375
23230,7205.27587890625
24086,6620.16796875
24942,6756.00830078125
25798,7271.70703125
26654,9372.8525390625
27510,7525.0205078125
28366,5187.1650390625
29222,5929.46337890625
30078,5410.58984375
30934,5069.75146484375
31790,5281.294921875
32646,5679.82470703125
33502,7157.69091796875
34358,6614.46826171875
35214,7339.59716796875
36070,6842.6640625
36926,7167.64501953125
37782,7509.0390625
38638,9698.62890625
39494,8171.34814453125
40350,7509.81298828125
119,9945.376953125
975,10313.6318359375
1831,12023.40234375
2687,14312.7978515625
3543,4210.23974609375
4399,7243.42919921875
5255,8329.2431640625
6111,8172.99267578125
6967,8191.46484375
7823,8599.8642578125
8679,9525.4736328125
9535,4079.381591796875
10391,7402.5625
11247,10314.291015625
12103,11031.6337890625
12959,12753.166015625
13815,13775.384765625
14671,13857.3740234375
15527,4414.56005859375
16383,7670.98486328125
17239,8937.6494140625
18095,7979.7138671875
18951,8082.78759765625
19807,8168.0986328125
20663,8735.5166015625
21519,4043.6142578125
22375,6877.1259765625
23231,10152.216796875
24087,10269.8720703125
24943,10778.6015625
25799,12008.99609375
26655,15261.5986328125
27511,4321.49365234375
28367,7186.2509765625
29223,8358.3388671875
30079,8437.708984375
30935,8304.486328125
31791,8477.1865234375
32647,9087.1103515625
33503,4188.384765625
34359,7170.64697265625
35215,10220.4970703125
36071,10190.060546875
36927,10492.6728515625
37783,11633.216796875
38639,14108.9970703125
39495,5025.79638671875
40351,8531.9150390625
120,7754.6787109375
976,8132.82861328125
1832,8333.9794921875
2688,9196.333984375
3544,5010.98583984375
4400,9324.8359375
5256,7532.89111328125
6112,6733.62060546875
6968,6874.3125
7824,6831.91650390625
8680,7419.53466796875
9536,4706.2880859375
10392,9876.36328125
11248,8946.3916015625
12104,8975.509765625
12960,9801.2080078125
13816,9342.017578125
14672,8476.9765625
15528,5245.90380859375
16384,9488.60546875
17240,7387.9052734375
18096,6271.65283203125
18952,6404.41064453125
19808,6167.29443359375
20664,6459.2060546875
21520,5096.2626953125
22376,9047.2421875
23232,8784.1005859375
24088,8095.86572265625
24944,8200.587890625
25800,8086.4736328125
26656,8953.3828125
27512,5407.33935546875
28368,9277.9248046875
29224,8079.111328125
30080,7159.56884765625
30936,6730.51904296875
31792,6932.1298828125
32648,7156.0322265625
33504,5349.7724609375
34360,9587.783203125
35216,9234.779296875
36072,9025.2998046875
36928,9351.689453125
37784,8806.3896484375
38640,9561.08203125
39496,6578.62353515625
40352,10726.80078125
121,7694.9619140625
977,7926.54638671875
1833,8977.58203125
2689,11084.9794921875
3545,6781.005859375
4401,6571.58056640625
5257,6415.98486328125
6113,5966.92041015625
6969,5910.19189453125
7825,6085.5556640625
8681,7245.03955078125
9537,6193.94677734375
10393,6697.66650390625
11249,8332.7314453125
12105,8342.1552734375
12961,9240.1982421875
13817,9596.501953125
14673,11320.8505859375
15529,7422.76953125
16385,6913.26513671875
17241,6427.0771484375
18097,5535.27783203125
18953,5670.39501953125
19809,5425.48388671875
20665,6049.54052734375
21521,6548.99169921875
22377,6335.44482421875
23233,8220.88671875
24089,7722.40869140625
24945,7864.298828125
25801,8709.044921875
26657,11722.318359375
27513,6776.79638671875
28369,4618.02392578125
29225,6655.84521484375
30081,6265.775390625
30937,5810.1171875
31793,5925.46044921875
32649,6658.96337890625
33505,6614.64501953125
34361,6691.15380859375
35217,8415.646484375
36073,7995.095703125
36929,8354.5126953125
37785,8946.7919921875
38641,12114.4052734375
39497,7923.99169921875
40353,7949.11572265625
122,5959.8046875
978,5944.798828125
1834,6597.134765625
2690,8009.0244140625
3546,2212.467041015625
4402,4741.64697265625
5258,5036.0419921875
6114,4753.54345703125
6970,4559.31982421875
7826,4706.7099609375
8682,5186.68994140625
9538,2072.4765625
10394,4798.4033203125
11250,6573.86865234375
12106,6773.97900390625
12962,7223.88330078125
13818,7228.962890625
14674,7916.08251953125
15530,2265.625732421875
16386,4990.23193359375
17242,5251.3759765625
18098,4531.8818359375
18954,4364.81982421875
19810,4120.59521484375
20666,4467.431640625
21522,2083.12939453125
22378,4526.70166015625
23234,6453.830078125
24090,6112.8515625
24946,6039.69873046875
25802,6544.08349609375
26658,8314.646484375
27514,2242.322998046875
28370,4660.951171875
29226,5271.79248046875
30082,5055.54443359375
30938,4560.150390625
31794,4652.4716796875
32650,4965.171875
33506,2208.2744140625
34362,4811.1123046875
35218,6633.4287109375
36074,6348.82568359375
36930,6337.77783203125
37786,6610.00927734375
38642,8269.4638671875
39498,2807.358154296875
40354,5948.40625
123,7319.36572265625
979,7607.28173828125
1835,8495.1796875
2691,9796.3291015625
3547,3838.126953125
4403,6642.55224609375
5259,6479.26025390625
6115,6128.60888671875
6971,6224.84521484375
7827,6523.26904296875
8683,7330.46044921875
9539,3848.902587890625
10395,6869.8623046875
11251,7889.28662109375
12107,8196.068359375
12963,9366.740234375
13819,9723.015625
14675,10124.0986328125
15531,4458.2919921875
16387,7260.94384765625
17243,7135.71435546875
18099,6110.986328125
18955,6250.30322265625
19811,6257.22265625
20667,6869.23291015625
21523,3842.8125
22379,6355.599609375
23235,7731.19384765625
24091,7678.65625
24947,7928.126953125
25803,8522.2041015625
26659,10388.72265625
27515,4042.36083984375
28371,6548.91064453125
29227,6529.74951171875
30083,6376.64599609375
30939,6351.7333984375
31795,6294.24609375
32651,6887.0380859375
33507,3940.14404296875
34363,6656.1123046875
35219,7697.95703125
36075,7509.21826171875
36931,7654.68603515625
37787,8319.787109375
38643,9927.986328125
39499,4740.11376953125
40355,8054.75927734375
124,7783.34814453125
980,8025.65625
1836,9142.322265625
2692,11120.2529296875
3548,4767.248046875
4404,6914.181640625
5260,6313.32421875
6116,5457.58642578125
6972,5523.7587890625
7828,5631.55908203125
8684,6277.859375
9540,4457.1181640625
10396,7248.70263671875
11252,8592.9111328125
12108,8658.365234375
12964,9300.47265625
13820,9495.7119140625
14676,13323.8876953125
15532,4807.6162109375
16388,6945.1806640625
17244,6072.36474609375
18100,5100.109375
18956,5147.787109375
19812,4959.728515625
20668,5560.11669921875
21524,4352.7705078125
22380,6350.697265625
23236,8459.9013671875
24092,7802.81494140625
24948,8026.59033203125
25804,8832.6259765625
26660,11675.9228515625
27516,4962.326171875
28372,6943.6240234375
29228,6626.365234375
30084,5837.25830078125
30940,5336.806640625
31796,5541.55908203125
32652,6135.4462890625
33508,4824.0341796875
34364,6826.64697265625
35220,8690.5078125
36076,8119.28076171875
36932,8587.619140625
37788,8837.6826171875
38644,11518.5283203125
39500,6133.05322265625
40356,8541.64453125
125,6359.4140625
981,6774.78662109375
1837,7929.72998046875
2693,9561.318359375
3549,4656.58251953125
4405,4161.35986328125
5261,5166.70166015625
6117,4925.2138671875
6973,5090.17529296875
7829,5325.349609375
8685,5888.45458984375
9541,4411.7353515625
10397,4252.029296875
11253,6803.12939453125
12109,6997.09033203125
12965,7564.97509765625
13821,7916.7470703125
14677,10479.1611328125
15533,4791.96728515625
16389,4298.8642578125
17245,5393.73486328125
18101,4798.705078125
18957,4960.65087890625
19813,5049.74609375
20669,5199.06787109375
21525,5007.69384765625
22381,4057.841552734375
23237,6567.388671875
24093,6347.82666015625
24949,6582.9482421875
25805,7432.2197265625
26661,9727.876953125
27517,5104.47998046875
28373,2886.42138671875
29229,5160.6875
30085,4957.71826171875
30941,4928.6494140625
31797,5342.7607421875
32653,5602.72314453125
33509,5001.6025390625
34365,4199.40234375
35221,6792.58642578125
36077,6692.50048828125
36933,7110.0947265625
37789,7977.94873046875
38645,9749.5
39501,5860.17578125
40357,4873.47607421875
126,3951.45849609375
982,4190.02294921875
1838,4533.55078125
2694,5330.13720703125
3550,3048.263916015625
4406,2752.3056640625
5262,3353.119873046875
6118,3217.4169921875
6974,3352.991943359375
7830,3452.842041015625
8686,3920.95458984375
9542,2781.879638671875
10398,2749.389892578125
11254,4290.228515625
12110,4236.0341796875
12966,4542.2900390625
13822,4455.89404296875
14678,5876.5537109375
15534,3186.638671875
16390,2799.850341796875
17246,3491.0595703125
18102,3100.290771484375
18958,3241.530517578125
19814,3304.96337890625
20670,3440.67626953125
21526,3219.701416015625
22382,2666.47705078125
23238,4053.24169921875
24094,3908.590087890625
24950,4094.5625
25806,4284.95263671875
26662,5397.0029296875
27518,3301.0341796875
28374,1926.3079833984375
29230,3292.753173828125
30086,3202.293212890625
30942,3251.9404296875
31798,3460.918212890625
32654,3691.721435546875
33510,3085.667236328125
34366,2710.512939453125
35222,4178.8388671875
36078,3968.017822265625
36934,4193.7578125
37790,4347.06103515625
38646,5175.5751953125
39502,3675.406494140625
40358,3164.182861328125
127,5539.28662109375
983,5811.05419921875
1839,6150.3935546875
2695,7104.34619140625
3551,4180.60107421875
4407,4966.06689453125
5263,4551.185546875
6119,4563.6533203125
6975,4635.58935546875
7831,4855.60205078125
8687,5506.30419921875
9543,4181.03173828125
10399,5411.17333984375
11255,5943.58544921875
12111,6442.4208984375
12967,7210.177734375
13823,6989.9462890625
14679,8215.494140625
15535,4823.767578125
16391,5715.32861328125
17247,5284.7216796875
18103,4659.6220703125
18959,4594.20166015625
19815,4706.7998046875
20671,5070.36572265625
21527,4192.3740234375
22383,4968.04296875
23239,5659.6796875
24095,5856.599609375
24951,6047.0078125
25807,6250.75634765625
26663,7666.07666015625
27519,4349.466796875
28375,5306.3857421875
29231,4608.87060546875
30087,4720.10791015625
30943,4725.0634765625
31799,5032.23388671875
32655,5397.2861328125
33511,4211.87890625
34367,5150.08544921875
35223,5960.81103515625
36079,6186.595703125
36935,6408.0400390625
37791,6507.8193359375
38647,7839.12109375
39503,5365.7685546875
40359,6333.77734375
128,7907.3818359375
984,8251.6806640625
1840,9671.517578125
2696,11160.6923828125
3552,4663.07666015625
4408,4679.83154296875
5264,6559.36279296875
6120,6433.5107421875
6976,6497.72802734375
7832,6634.15625
8688,7542.36669921875
9544,4404.154296875
10400,4815.40966796875
11256,8095.7958984375
12112,8573.04296875
12968,9473.6669921875
13824,10224.6796875
14680,10777.162109375
15536,4888.36962890625
16392,4863.63525390625
17248,6629.6083984375
18104,6037.11279296875
18960,6300.48681640625
19816,6116.9873046875
20672,6404.99072265625
21528,4394.59033203125
22384,4506.12158203125
23240,8020.23876953125
24096,7921.203125
24952,8165.87841796875
25808,9292.1650390625
26664,11416.3330078125
27520,4701.8818359375
28376,4524.02099609375
29232,6431.04443359375
30088,6494.67919921875
30944,6371.7578125
31800,6601.34619140625
32656,7013.6279296875
33512,4561.59912109375
34368,4783.90185546875
35224,8260.3349609375
36080,8282.345703125
36936,8628.6953125
37792,9578.2861328125
38648,11639.021484375
39504,5416.3837890625
40360,5589.18115234375
129,5931.607421875
985,6215.61962890625
1841,7186.12744140625
2697,8555.970703125
3553,4910.69970703125
4409,5185.49267578125
5265,4995.69970703125
6121,4699.5322265625
6977,4711.4892578125
7833,4785.86474609375
8689,5241.947265625
9545,4755.16259765625
10401,5457.20654296875
11257,6571.48046875
12113,6669.1015625
12969,7589.27978515625
13825,8010.369140625
14681,8528.3916015625
15537,5387.498046875
16393,5419.91845703125
17249,5367.45751953125
18105,4504.6171875
18961,4609.05517578125
19817,4510.2412109375
20673,4856.11181640625
21529,4983.4111328125
22385,5117.47216796875
23241,6403.60400390625
24097,6075.220703125
24953,6274.537109375
25809,6983.56201171875
26665,8935.603515625
27521,5218.74365234375
28377,5142.62890625
29233,5267.123046875
30089,4954.06884765625
30945,4749.73193359375
31801,4783.29052734375
32657,5175.4912109375
33513,5276.01318359375
34369,5288.755859375
35225,6454.63037109375
36081,6182.826171875
36937,6539.49755859375
37793,7203.8466796875
38649,8519.3837890625
39505,6114.84033203125
40361,6190.833984375
130,4398.201171875
986,4654.1005859375
1842,5161.849609375
2698,5928.1005859375
3554,3513.35009765625
4410,3051.8603515625
5266,3635.740234375
6122,3449.760498046875
6978,3539.711181640625
7834,3687.0546875
8690,3868.363037109375
9546,3646.476318359375
10402,3233.528076171875
11258,4838.50927734375
12114,5017.744140625
12970,5565.25830078125
13826,5735.7099609375
14682,7381.72119140625
15538,4156.51220703125
16394,3382.180908203125
17250,4129.29150390625
18106,3477.6708984375
18962,3553.925048828125
19818,3592.863525390625
20674,3633.93017578125
21530,4080.3623046875
22386,3026.13330078125
23242,4548.48583984375
24098,4476.84228515625
24954,4616.27099609375
25810,4962.99365234375
26666,6258.0703125
27522,4002.211669921875
28378,2954.9228515625
29234,3591.3798828125
30090,3449.08251953125
30946,3382.890869140625
31802,3622.232177734375
32658,3795.97705078125
33514,4109.25537109375
34370,3083.3427734375
35226,4716.32763671875
36082,4647.09130859375
36938,4884.7666015625
37794,5186.70947265625
38650,6175.3115234375
39506,4759.451171875
40362,3628.1318359375
131,8419.93359375
987,8684.6328125
1843,10190.896484375
2699,12194.404296875
3555,5765.80224609375
4411,5318.5068359375
5267,6493.966796875
6123,6406.830078125
6979,6435.13134765625
7835,6919.03076171875
8691,7863.263671875
9547,5787.61083984375
10403,5441.125
11259,8649.5830078125
12115,9173.845703125
12971,10413.7412109375
13827,11344.31640625
14683,12425.0615234375
15539,6710.12890625
16395,5810.46630859375
17251,7049.5361328125
18107,6350.5517578125
18963,6437.353515625
19819,6675.873046875
20675,7144.81982421875
21531,5849.19677734375
22387,5196.0634765625
23243,8405.5869140625
24099,8465.03515625
24955,8676.6513671875
25811,9937.8671875
26667,12598.3740234375
27523,5969.8408203125
28379,5146.83447265625
29235,6429.3271484375
30091,6530.54052734375
30947,6407.544921875
31803,6531.1630859375
32659,7138.6416015625
33515,5966.59033203125
34371,5261.88525390625
35227,8345.4580078125
36083,8316.56640625
36939,8593.72265625
37795,9700.5537109375
38651,12278.443359375
39507,6886.4208984375
40363,6092.43798828125
132,6654.98828125
988,7092.091796875
1844,7566.62744140625
2700,8239.474609375
3556,5933.80859375
4412,6204.560546875
5268,5314.7490234375
6124,5234.517578125
6980,5485.0634765625
7836,5663.51904296875
8692,6576.23291015625
9548,6065.904296875
10404,6436.29736328125
11260,7102.7744140625
12116,7140.37109375
12972,7690.52294921875
13828,7614.7880859375
14684,8236.7490234375
15540,6910.11376953125
16396,7019.43701171875
17252,5689.8779296875
18108,5135.81005859375
18964,5369.39306640625
19820,5583.62890625
20676,5975.40087890625
21532,6557.37353515625
22388,6427.5244140625
23244,6929.7763671875
24100,6718.83251953125
24956,6957.03515625
25812,7462.50146484375
26668,8676.0810546875
27524,6406.927734375
28380,4671.59814453125
29236,5385.48388671875
30092,5519.7822265625
30948,5531.541015625
31804,5757.65185546875
32660,6230.03662109375
33516,6624.72216796875
34372,6352.52685546875
35228,7102.767578125
36084,7011.11279296875
36940,7396.25341796875
37796,7728.73095703125
38652,8666.5947265625
39508,7293.1982421875
40364,7192.298828125
133,5775.94140625
989,5947.77099609375
1845,6523.6171875
2701,7491.60546875
3557,6639.63232421875
4413,6198.0244140625
5269,5456.64990234375
6125,5263.91845703125
6981,5215.57373046875
7837,5467.376953125
8693,6104.548828125
9549,6078.75048828125
10405,6339.591796875
11261,6308.1416015625
12117,6084.23828125
12973,6627.7998046875
13829,6569.048828125
14685,7802.8447265625
15541,7002.77880859375
16397,6564.14453125
17253,5631.23681640625
18109,5032.36865234375
18965,5210.10888671875
19821,5133.41015625
20677,5412.24169921875
21533,6596.11572265625
22389,6016.59033203125
23245,6781.28369140625
24101,6186.22998046875
24957,6230.9580078125
25813,6468.8798828125
26669,7826.599609375
27525,7229.4248046875
28381,3650.322265625
29237,5637.7666015625
30093,5529.54150390625
30949,5292.21240234375
31805,5507.791015625
32661,5850.8203125
33517,6881.46337890625
34373,6324.25732421875
35229,6692.71728515625
36085,6115.8671875
36941,6319.95166015625
37797,6217.26171875
38653,7491.01953125
39509,8123.28564453125
40365,7251.13671875
134,5795.84765625
990,6021.05078125
1846,6676.509765625
2702,7456.361328125
3558,6104.00146484375
4414,5499.0400390625
5270,4841.46875
6126,4606.8046875
6982,4652.28076171875
7838,4851.134765625
8694,5504.14599609375
9550,5730.55322265625
10406,5535.03515625
11262,6159.05810546875
12118,6535.43212890625
12974,7485.06298828125
13830,7597.69580078125
14686,7574.0068359375
15542,7301.28564453125
16398,5837.6650390625
17254,5296.34326171875
18110,4634.537109375
18966,4566.00048828125
19822,4362.42236328125
20678,4583.6650390625
21534,6300.2646484375
22390,5321.68359375
23246,5858.7783203125
24102,5633.42333984375
24958,5767.5458984375
25814,6307.9912109375
26670,7275.15478515625
27526,6344.00732421875
28382,5307.79833984375
29238,4880.6728515625
30094,4711.58349609375
30950,4485.68212890625
31806,4676.26171875
32662,5085.85595703125
33518,6108.34033203125
34374,5270.95263671875
35230,5920.5
36086,5724.98046875
36942,6069.39990234375
37798,6425.82666015625
38654,7662.1953125
39510,7085.9453125
40366,6111.47021484375
135,5571.6904296875
991,5799.2763671875
1847,6636.51708984375
2703,8076.12939453125
3559,3523.620849609375
4415,3050.9228515625
5271,4346.140625
6127,4329.46533203125
6983,4344.23388671875
7839,4584.89404296875
8695,5212.4453125
9551,3422.093505859375
10407,3153.936279296875
11263,5776.89453125
12119,6266.00830078125
12975,7217.07861328125
13831,7758.37744140625
14687,8226.71484375
15543,4196.52294921875
16399,3172.164794921875
17255,4706.99267578125
18111,4364.17041015625
18967,4425.6025390625
19823,4389.63818359375
20679,4629.46484375
21535,3777.849853515625
22391,2958.441650390625
23247,5393.32861328125
24103,5595.9453125
24959,5793.69775390625
25815,6520.6748046875
26671,8195.4970703125
27527,3816.221923828125
28383,2953.68701171875
29239,4312.08447265625
30095,4440.3603515625
30951,4386.92578125
31807,4447.55810546875
32663,4862.87939453125
33519,3662.879638671875
34375,2986.9140625
35231,5526.59423828125
36087,5623.14794921875
36943,5908.1455078125
37799,6536.466796875
38655,8084.6533203125
39511,4449.17919921875
40367,3538.21240234375
136,7324.26806640625
992,7772.31689453125
1848,8919.4677734375
2704,10441.23046875
3560,4388.96826171875
4416,6022.10205078125
5272,5705.306640625
6128,5713.1376953125
6984,5823.888671875
7840,6036.23193359375
8696,6923.9755859375
9552,4458.49169921875
10408,6446.08447265625
11264,7703.48779296875
12120,8420.48828125
12976,9890.3056640625
