trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.15577974928671176}",20,16,7.493188917312933,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.15422195179384465}",25,15,7.552606641892406,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.1526797322759062}",30,3,42.65446034369456,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.6, 'e': 0.15115293495314713}",20,0,20.331589983135373,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.6, 'e': 0.14964140560361566}",20,0,-6.916809650367762,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
190,False,"{'a': 0.6, 'e': 0.1481449915475795}",25,8,19.787757090486895,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.1466635416321037}",35,0,12.118817729848113,"{0: 31, 1: 2, 2: 1, 3: 1, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.14519690621578268}",25,16,-4.312348581304923,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
193,False,"{'a': 0.6, 'e': 0.14374493715362485}",25,0,11.824916295856358,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.6, 'e': 0.1423074877820886}",25,12,25.418588718025823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.1408844129042677}",20,12,8.222953336724496,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.13947556877522502}",30,8,-34.87425045335351,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
197,False,"{'a': 0.6, 'e': 0.13808081308747278}",20,14,12.181634003820886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.13670000495659804}",25,13,-19.71174554515195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.6, 'e': 0.13533300490703207}",20,10,20.347301907499276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.13397967485796175}",20,16,6.6384981591127215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.13263987810938213}",25,14,22.99192429994784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.1313134793282883}",20,0,-13.195155393181988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.6, 'e': 0.13000034453500542}",25,13,2.7905897745552988,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.12870034108965536}",25,19,13.424786871695156,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.6, 'e': 0.12741333767875881}",30,22,14.217732887213227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.12613920430197123}",25,0,3.2659320210441436,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.6, 'e': 0.12487781225895152}",20,10,16.33945973443732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.123629034136362}",20,0,-24.76588245744438,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
209,False,"{'a': 0.6, 'e': 0.12239274379499838}",30,11,34.0667396699948,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.1211688163570484}",20,16,6.88592644195677,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.11995712819347792}",25,20,8.424523208452406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.11875755691154315}",20,0,-4.469335801591418,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.6, 'e': 0.11756998134242772}",25,6,6.343976955485099,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.11639428152900344}",20,11,5.490635930271731,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.11523033871371341}",20,0,19.129983187989204,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
216,False,"{'a': 0.6, 'e': 0.11407803532657627}",30,0,17.21693657786909,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
217,False,"{'a': 0.6, 'e': 0.11293725497331052}",30,12,-9.271023665348741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.6, 'e': 0.1118078824235774}",20,0,15.702561129389316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
219,False,"{'a': 0.6, 'e': 0.11068980359934164}",25,8,8.275991979538741,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.6, 'e': 0.10958290556334822}",20,16,6.0168880980409485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.10848707650771475}",20,10,22.187969356277243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.1074022057426376}",20,14,11.203165652389405,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.10632818368521123}",20,0,-20.299973807329835,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
224,False,"{'a': 0.6, 'e': 0.10526490184835911}",30,17,5.446740268044909,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.10421225282987552}",25,7,-1.6343840640494731,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.10317013030157676}",35,18,17.84738976640019,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.10213842899856099}",25,12,24.07689715656431,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.6, 'e': 0.10111704470857538}",25,0,28.553700266554358,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
229,False,"{'a': 0.6, 'e': 0.10010587426148963}",20,2,20.023190502249946,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.09910481551887473}",20,10,17.26313449810995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.09811376736368599}",25,0,16.04231041090938,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
232,False,"{'a': 0.6, 'e': 0.09713262969004913}",35,26,15.304450302523366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.09616130339314863}",20,9,19.90791396304017,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.6, 'e': 0.09519969035921715}",25,7,30.08703345678523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.09424769345562498}",20,7,-0.5208464608101515,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.09330521652106873}",25,11,25.359286090623534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.09237216435585804}",20,6,25.70462330037961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.6, 'e': 0.09144844271229946}",20,7,19.275573991762215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.6, 'e': 0.09053395828517646}",25,8,18.811815041625216,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.08962861870232469}",25,9,27.760348035626187,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.6, 'e': 0.08873233251530144}",20,9,20.76947176209277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.08784500919014843}",20,12,12.235522284665981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.08696655909824694}",20,13,15.276243973937564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.08609689350726446}",20,10,-28.042448677422243,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.08523592457219181}",20,10,8.852715144551011,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.0843835653264699}",25,11,26.529446589673043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.0835397296732052}",20,8,-30.338827825987128,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.6, 'e': 0.08270433237647315}",20,5,23.021349313568983,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.08187728905270841}",20,14,11.008778425669965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.6, 'e': 0.08105851616218133}",20,10,22.09920464811651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.08024793100055952}",20,0,-7.057204106643797,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
252,False,"{'a': 0.6, 'e': 0.07944545169055392}",20,8,21.427241875269527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.07865099717364837}",20,14,10.753550545440872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.07786448720191189}",30,16,25.452490974093458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.07708584232989277}",20,12,15.75361449963389,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.07631498390659384}",20,2,31.07413059805063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.07555183406752791}",25,7,30.004543212527064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.07479631572685264}",25,0,34.804255784111405,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.6, 'e': 0.07404835256958411}",30,16,27.35871790056948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.07330786904388827}",25,13,15.039821672576679,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.6, 'e': 0.07257479035344938}",20,8,23.153998533529496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.07184904244991488}",20,7,13.187983738931214,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.07113055202541574}",25,1,37.13999999459493,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.07041924650516158}",25,5,36.3940123828361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.06971505404010997}",20,8,20.17222640333119,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.06901790349970886}",25,12,26.053295397494374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.06832772446471178}",20,14,10.16963410374988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.06764444722006466}",25,7,29.41539092221601,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.066968002747864}",25,11,14.082682769315703,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.06629832272038537}",25,8,32.631565683279035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.06563533949318151}",25,13,20.52044356924244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.06497898609824969}",25,16,17.197313891449078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.0643291962372672}",35,12,16.869652098195573,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.06368590427489453}",20,10,19.409694527857784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.06304904523214558}",20,8,10.37013585109603,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.06241855477982412}",20,0,36.86103515453945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.6, 'e': 0.06179436923202588}",30,18,-19.06182407586487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.6, 'e': 0.06117642553970562}",20,6,-71.81034139152706,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
279,False,"{'a': 0.6, 'e': 0.06056466128430856}",20,12,16.69848442305351,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.05995901467146548}",25,17,-25.515845052346418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.6, 'e': 0.05935942452475082}",20,0,-16.064888378114652,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.6, 'e': 0.058765830279503314}",20,13,10.939108213556965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.05817817197670828}",20,7,24.73454449921208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.057596390256941195}",20,13,12.96822940200127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.05702042635437178}",30,19,23.01115680247995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.05645022209082806}",20,10,16.94526911356166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 0.05588571986991978}",20,0,28.692776839204804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.055326862671220584}",20,11,19.75419783943527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.05477359404450838}",25,0,32.10364012175573,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
290,False,"{'a': 0.6, 'e': 0.054225858104063294}",25,18,16.287995424872353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.05368359952302266}",20,12,14.858829289205213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.053146763527792434}",25,9,30.700438037288315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.052615295892514506}",25,10,28.441121685215116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.052089142933589364}",20,12,15.657479094795127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 0.05156825150425347}",20,8,20.663049827066008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.051052568989210935}",30,9,38.384287662549525,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.05054204329931883}",20,8,23.666609361833746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.05003662286632564}",20,4,29.424047511285075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.04953625663766238}",25,15,22.341354587695783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.04904089407128576}",30,16,-20.044639690759077,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.6, 'e': 0.0485504851305729}",20,8,22.330017118986376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.048064980279267165}",20,7,24.227255709487906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.04758433047647449}",30,17,26.367725999254382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.04710848717170975}",20,16,8.949044974495493,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.04663740229999265}",25,13,5.816032382207409,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.04617102827699272}",25,13,21.240954891245902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.045709317994222794}",20,14,0.7400539428843542,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.04525222481428057}",25,16,18.011311506817446,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.04479970256613776}",30,16,28.89640346259003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.04435170554047638}",20,0,31.177368486050714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.6, 'e': 0.043908188485071616}",20,13,13.100831997296176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.0434691066002209}",25,11,5.951077428586911,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.04303441553421869}",20,6,23.39309159611555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.0426040713788765}",30,8,35.79632682863042,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 0.04217803066508773}",25,19,14.502785312499427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.04175625035843686}",25,15,22.888468585262213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.041338687854852486}",25,1,37.86012390032581,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.04092530097630396}",25,16,16.17320481337056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.040516047966540916}",20,7,22.946507941966317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.04011088748687551}",20,0,5.802657440365751,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
321,False,"{'a': 0.6, 'e': 0.03970977861200675}",20,8,-2.3008907755544654,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.03931268082588668}",20,4,11.00151917768973,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.03891955401762781}",30,10,6.105867724915687,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.03853035847745153}",20,12,14.154141503881528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.03814505489267701}",20,15,8.380099704930155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.03776360434375024}",25,8,32.17834533614488,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.03738596830031274}",35,12,43.09060439281963,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.03701210861730961}",30,17,27.97424148350175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.03664198753113651}",30,19,20.48251369027138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.6, 'e': 0.036275567655825146}",30,18,20.240769246522415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.03591281197926689}",20,8,21.719575535175995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.035553683859474224}",35,19,19.43366236314736,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.03519814702087948}",20,9,19.078496291751144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.03484616555067068}",20,10,-1.7463086181499898,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.034497703895163975}",20,12,14.825167233202988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.03415272685621234}",30,8,46.90964460500812,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.6, 'e': 0.03381119958765021}",20,7,20.362859442273837,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.03347308759177371}",25,17,15.002518132450502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.03313835671585597}",20,13,13.926758634518663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.03280697314869741}",20,8,21.074632236251414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.032478903417210436}",25,5,37.067203355656616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.032154114383038335}",20,9,20.280830297362805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.03183257323920795}",25,9,30.800585716502248,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.03151424750681587}",30,14,3.6241755775243614,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.03119910503174771}",25,5,35.22748110953967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.030887113981430233}",20,13,3.6210290585684546,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.03057824284161593}",35,19,33.44914349207307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.6, 'e': 0.03027246041319977}",25,11,26.517539096986702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.6, 'e': 0.029969735809067772}",25,11,26.777960052190814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,16,10.932449193656332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,12,41.47630622143526,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,19,31.994633060407395,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,11,28.177368312029817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,25.892211653499714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,33.11582768128037,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,15,9.251228147542756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,6,24.432227178973307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,17,24.92387273440084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,16.87840799973104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",35,24,20.51481469631858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,8,31.630136232004595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,11,18.255910224728346,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,14,12.369203094452242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,16,6.449177224053651,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,16,7.727353978140714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,12,15.484417442455232,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,10,19.910955933578002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,8,29.60943650096043,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,8,21.99995206616217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
