trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.6058201566434629}",20,0,-28.89085462246066,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.6018345923821126}",30,0,-87.34267136940664,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.5978339822872982}",30,9,11.374169314549075,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.5938184263740639}",20,11,-19.800181510429915,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.5897880250310983}",20,0,-120.3240784436427,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.5857428790182249}",30,11,-40.975428947975324,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
190,False,"{'a': 0.5, 'e': 0.5816830894638835}",25,0,-33.894143318442396,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.5776087578626015}",20,0,-24.58337623783429,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.5, 'e': 0.5735199860724567}",30,0,-38.56511159358426,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.5694168763125309}",20,0,-25.266996963789566,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.5652995311603544}",25,0,-21.932967563281125,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.5611680535493415}",25,0,30.994338156757735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.5570225467662173}",20,0,-128.67356368522172,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",1
197,False,"{'a': 0.5, 'e': 0.5528631144484356}",25,0,-29.665931519291917,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.5486898605815876}",25,10,-0.6144268869252572,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.5445028894968027}",20,0,-3.046161964627469,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.5403023058681398}",25,19,-1.223424085585943,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.5360882147099708}",20,9,12.534148905335083,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.5318607213743555}",20,16,7.805897407670519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.5276199315484067}",20,8,-35.407001166079354,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
204,False,"{'a': 0.5, 'e': 0.5233659512516496}",30,21,4.64645246986542,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.5190988868333698}",30,15,-32.5539121201854,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.5148188449699553}",25,7,-30.065803699374896,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.5105259326622303}",25,17,14.906483795927736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.5062202572327784}",25,15,-18.660144155345893,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.5019019263232615}",30,11,15.347922939296744,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.497571047891727}",20,0,6.241267593889141,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.4932277302099105}",20,7,-84.3752765723721,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.48887208186052755}",25,5,-53.611463575931865,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",1
213,False,"{'a': 0.5, 'e': 0.4845042117345603}",25,13,16.17861854504406,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.48012422902853413}",25,6,-50.036399605904,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.4757322432417888}",20,2,-8.038864651214649,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.47132836417373997}",20,5,-51.62553825766477,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
217,False,"{'a': 0.5, 'e': 0.4669127019211353}",25,0,-0.7083558332360109,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.4624853668753008}",25,0,-90.72836074430289,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.45804646971938234}",25,20,10.857834292041503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.4535961214255773}",20,12,13.28433187165605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.4491344332523616}",25,19,-1.8805696827796732,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.44466151674170673}",25,0,9.490172286895497,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.440177483716293}",25,11,-54.47923578619064,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.43568244627671204}",25,9,11.945430121403497,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.4311765167986662}",20,0,-22.587771541131826,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.42665980793015723}",25,16,18.765361953744204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.422132432588672}",20,0,4.584160647293964,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.41759450395835795}",30,12,-59.613486680708945,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
229,False,"{'a': 0.5, 'e': 0.4130461354871949}",20,8,20.197207389405232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.40848744088415717}",20,6,-0.2683936532320872,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.40391853411637296}",30,19,-58.69444193488208,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.3993395294062732}",25,9,26.01383398062302,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.39475054122873704}",30,10,16.889609366181336,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.3901516843082303}",20,10,-39.025793165456484,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
235,False,"{'a': 0.5, 'e': 0.385543073615936}",25,3,10.198742920206525,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.3809248243668818}",25,0,-23.60707515381715,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.3762970520170581}",20,0,9.084276615419753,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.371659872260533}",20,8,10.257067249898185,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.3670134010265584}",20,4,24.320275283200285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.3623577544766736}",30,0,-12.415305086506757,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.3576930490017995}",25,13,-22.863124013471353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.5, 'e': 0.35301940121933034}",25,1,-21.360192124972922,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
243,False,"{'a': 0.5, 'e': 0.348336927970217}",35,0,32.737644963141356,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.34364574631604705}",35,22,11.353270098186139,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.3389459735361172}",25,0,-36.226381440222625,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.3342377271245026}",20,0,-97.18080749460427,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.32952112478711787}",25,16,-2.345400303344052,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.32479628443877623}",30,0,12.763619229796246,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.32006332420023986}",25,0,-95.33864361335647,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.3153223623952687}",20,6,7.029058446143435,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.3105735175476604}",20,3,-58.80568019954653,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
252,False,"{'a': 0.5, 'e': 0.3058169083782893}",20,14,11.910311785991267,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.3010526538021365}",25,7,-25.94845187878464,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.2962808729253187}",20,3,16.301231309406674,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.2915016850421088}",30,10,16.298464073302437,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.28671520963195546}",30,22,14.708294785920895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.2819215663564944}",30,8,27.42136148696393,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.2771208750565576}",25,0,-38.4204712012586,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.272313255749178}",25,13,19.567144605408895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.26749882862458735}",25,3,30.640716206869836,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.26267771404321355}",20,7,-45.72188670343788,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
262,False,"{'a': 0.5, 'e': 0.2578500325326696}",25,0,-15.241601365952496,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.25301590478474223}",30,18,22.426368328659066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.2481754516523729}",20,8,-42.52184358727932,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
265,False,"{'a': 0.5, 'e': 0.24332879414663827}",20,11,17.582038830968806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.23847605343372313}",25,16,6.0630966140473035,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.23361735083189297}",30,14,17.98858851077683,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.22875280780845939}",35,21,15.669551868704884,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.22388254597674498}",35,27,16.34616646037153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,18,0.7649594110461828,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.21412535305356747}",25,10,-17.190379647750937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.20923866589141926}",30,14,25.35285522359743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.2043467477735218}",20,11,-46.50091232029679,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.19944972099757285}",20,0,16.647684765875606,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.19454770798898718}",30,0,17.215084474869784,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.18964083129783424}",25,0,16.64557445473066,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.1847292135957762}",25,19,12.205036810408512,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.17981297767299934}",20,8,1.2540698129309946,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.17489224643514614}",20,16,6.802469947852127,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.16996714290024081}",20,8,21.34114528234241,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.16503779019561562}",20,0,18.12294093960752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.16010431155483126}",25,17,-6.911722219250613,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.15516683031459658}",25,6,32.37426327287093,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.15022546991168584}",20,13,5.423434165474353,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.14528035387985133}",20,6,-14.832282373272694,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
286,False,"{'a': 0.5, 'e': 0.1403316058467367}",25,7,19.90223840903869,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.13537934953078465}",20,10,6.520773429659551,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.13042370873814554}",20,14,11.655869551230358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.12546480735958065}",25,14,17.819012816999685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.1205027693673666}",20,1,21.11921399506953,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.11553771881219435}",20,14,12.514431683180788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.11056977982006957}",20,2,19.194146188854102,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.10559907658920793}",20,6,27.15870377816334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.10062573338693172}",20,0,-17.582901857886792,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.09564987454656154}",25,0,18.772307734881057,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.09067162446430967}",25,18,-25.04288671570409,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
297,False,"{'a': 0.5, 'e': 0.08569110759616845}",20,11,15.656274414781151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.08070844845480062}",20,12,13.537880767334526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.07572377160642475}",25,0,39.39264011701504,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.0707372016677029}",20,12,5.115379264942552,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.06574886330262336}",20,3,27.819524044113223,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.0607588812193859}",25,9,-12.984807061657598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.05576738016728225}",25,8,-3.0527869789322875,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.05077448493357918}",20,8,22.57714367539784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.04578032034039706}",25,10,25.879269392677273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.040785011241591035}",20,14,9.192557494992112,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.03578868251962797}",20,6,12.084199546381601,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.030791459082466124}",20,16,9.802098741435803,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.02579346586043094}",20,9,22.98242533286419,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.02079482780309243}",20,3,29.10659891882598,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.01579566987614213}",20,16,6.798354535279312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.010796117058267392}",25,1,41.58558478164116,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.00579629433802872}",20,13,-0.2624157766358177,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,0,37.071069288058204,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,3,-4.991847695169217,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
3,True,"{'a': 0, 'e': 0}",25,10,26.348381453093353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,7,41.206482256671435,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,20.04124518567849,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,9.449661710409613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,32.633595059170595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",35,16,33.206295792399736,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,4,28.93799328196374,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,16,9.777990673283114,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
