trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.15577974928671176}",25,17,13.928712545133612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.15422195179384465}",25,3,20.94575968057302,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.1526797322759062}",20,0,-5.336410598458842,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.6, 'e': 0.15115293495314713}",20,0,-49.5153572024137,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
189,False,"{'a': 0.6, 'e': 0.14964140560361566}",20,6,11.99418575062629,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.1481449915475795}",20,8,-2.341074878743577,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.1466635416321037}",20,6,22.640805790200687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.14519690621578268}",20,14,-3.601582623894425,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.6, 'e': 0.14374493715362485}",20,0,-18.790147979442057,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.6, 'e': 0.1423074877820886}",20,0,19.85702805631708,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
195,False,"{'a': 0.6, 'e': 0.1408844129042677}",20,0,25.017229044451422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.6, 'e': 0.13947556877522502}",30,6,-46.60219439793424,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
197,False,"{'a': 0.6, 'e': 0.13808081308747278}",20,10,19.036131594666553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.13670000495659804}",20,0,18.584439376875565,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
199,False,"{'a': 0.6, 'e': 0.13533300490703207}",30,0,19.924589582979536,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
200,False,"{'a': 0.6, 'e': 0.13397967485796175}",20,6,12.218953210148623,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.13263987810938213}",20,11,6.483951009793852,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.1313134793282883}",20,8,13.38429857074247,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.6, 'e': 0.13000034453500542}",30,0,17.086654814147497,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
204,False,"{'a': 0.6, 'e': 0.12870034108965536}",20,3,6.242924726496009,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
205,False,"{'a': 0.6, 'e': 0.12741333767875881}",30,6,-0.47005872301442375,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.12613920430197123}",20,3,-0.4284623233151108,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
207,False,"{'a': 0.6, 'e': 0.12487781225895152}",20,7,19.245685355862626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.123629034136362}",20,0,7.697648003273583,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
209,False,"{'a': 0.6, 'e': 0.12239274379499838}",30,0,-68.03302043785587,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.6, 'e': 0.1211688163570484}",25,16,16.810890594156984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.11995712819347792}",25,2,0.07532952794040693,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.11875755691154315}",20,0,-10.218129472987314,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
213,False,"{'a': 0.6, 'e': 0.11756998134242772}",25,10,22.887216530586937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.11639428152900344}",20,15,5.5648994474851445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.11523033871371341}",25,3,31.827727616708724,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.6, 'e': 0.11407803532657627}",25,3,36.48554415270246,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.11293725497331052}",20,5,12.883027113414753,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.1118078824235774}",25,10,26.6908357878177,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.11068980359934164}",20,0,18.50032274621204,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.6, 'e': 0.10958290556334822}",20,14,11.421280660328017,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.10848707650771475}",35,0,49.04055370917824,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.6, 'e': 0.1074022057426376}",20,9,20.95045205423177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.10632818368521123}",20,2,8.0792283358475,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
224,False,"{'a': 0.6, 'e': 0.10526490184835911}",20,0,18.382438430247877,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.6, 'e': 0.10421225282987552}",30,0,11.24344749846142,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.10317013030157676}",30,18,19.086335253599817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.10213842899856099}",20,0,8.876497276824358,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
228,False,"{'a': 0.6, 'e': 0.10111704470857538}",25,5,13.675255971074115,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.10010587426148963}",30,0,-44.65687367874534,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
230,False,"{'a': 0.6, 'e': 0.09910481551887473}",20,2,12.629178245141347,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.09811376736368599}",20,5,5.348918999473101,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.09713262969004913}",30,4,-35.97168192109096,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
233,False,"{'a': 0.6, 'e': 0.09616130339314863}",25,0,27.830458145587574,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.6, 'e': 0.09519969035921715}",20,2,33.15105938014788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.09424769345562498}",25,19,9.816351856550574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.09330521652106873}",20,0,15.140861189862196,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
237,False,"{'a': 0.6, 'e': 0.09237216435585804}",25,13,-20.63292445817419,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.6, 'e': 0.09144844271229946}",20,0,13.68706713128974,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
239,False,"{'a': 0.6, 'e': 0.09053395828517646}",20,3,16.67620128293706,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.08962861870232469}",20,0,28.497194826219598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.6, 'e': 0.08873233251530144}",30,19,21.383751813492644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.08784500919014843}",25,2,37.63401122468012,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.08696655909824694}",25,0,-35.65999274761486,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
244,False,"{'a': 0.6, 'e': 0.08609689350726446}",25,8,22.862590494999363,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.08523592457219181}",35,21,20.832538609420205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.0843835653264699}",20,0,7.366946031867212,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
247,False,"{'a': 0.6, 'e': 0.0835397296732052}",20,0,10.32932934904888,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
248,False,"{'a': 0.6, 'e': 0.08270433237647315}",20,0,-7.611175864622521,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
249,False,"{'a': 0.6, 'e': 0.08187728905270841}",25,3,26.070417059624155,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.6, 'e': 0.08105851616218133}",25,18,11.662617521605736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.08024793100055952}",20,8,-4.271216781529688,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.07944545169055392}",25,18,15.130718466546945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.07865099717364837}",20,0,-8.510458107905901,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
254,False,"{'a': 0.6, 'e': 0.07786448720191189}",30,8,41.389020454992966,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.07708584232989277}",25,11,17.822554145817755,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.07631498390659384}",30,0,32.7958055332243,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
257,False,"{'a': 0.6, 'e': 0.07555183406752791}",30,0,31.033335782245633,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.6, 'e': 0.07479631572685264}",25,11,25.901582029601165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.07404835256958411}",25,9,1.6930483029804666,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.07330786904388827}",20,0,13.78181746697907,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
261,False,"{'a': 0.6, 'e': 0.07257479035344938}",35,12,2.1226055348234567,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.07184904244991488}",25,2,-2.7186961963628535,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.6, 'e': 0.07113055202541574}",30,16,23.980176765579323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.07041924650516158}",25,11,-7.73623639935456,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.06971505404010997}",20,2,34.986123835591826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.06901790349970886}",25,16,16.820146717241524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.06832772446471178}",35,20,-41.25723330531006,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.06764444722006466}",25,11,21.014732005147255,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.066968002747864}",25,13,14.667811204513665,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.06629832272038537}",25,0,23.545577514717486,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
271,False,"{'a': 0.6, 'e': 0.06563533949318151}",30,21,12.090329962400828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.06497898609824969}",20,14,12.587828839732724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.0643291962372672}",30,2,-20.83272898133739,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1
274,False,"{'a': 0.6, 'e': 0.06368590427489453}",30,0,40.18604786584876,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.06304904523214558}",20,10,10.344826103863628,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.06241855477982412}",20,10,19.343521083674922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.06179436923202588}",25,14,17.11930918581742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 0.06117642553970562}",30,15,14.708950466579804,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.06056466128430856}",20,16,7.428421929540609,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.05995901467146548}",20,0,9.63457032407138,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
281,False,"{'a': 0.6, 'e': 0.05935942452475082}",20,2,29.861836287361168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.058765830279503314}",25,8,31.462269373271834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.05817817197670828}",20,6,21.80863454844998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.057596390256941195}",20,9,19.29046639707283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.05702042635437178}",30,18,-3.5345478949820834,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.05645022209082806}",25,0,-17.74324950964406,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
287,False,"{'a': 0.6, 'e': 0.05588571986991978}",20,0,35.505801035667474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
288,False,"{'a': 0.6, 'e': 0.055326862671220584}",25,0,7.270166299252259,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
289,False,"{'a': 0.6, 'e': 0.05477359404450838}",30,6,4.919696873623314,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.054225858104063294}",30,0,32.620643907845285,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.05368359952302266}",25,7,29.59768811527937,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.053146763527792434}",20,9,4.705156746047024,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.052615295892514506}",20,13,13.43060432730438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.052089142933589364}",30,0,27.478747080071567,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
295,False,"{'a': 0.6, 'e': 0.05156825150425347}",20,9,21.300416829852825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.051052568989210935}",20,8,-6.024707272631183,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.05054204329931883}",35,19,29.601758845752325,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.05003662286632564}",20,3,30.865470691190637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.04953625663766238}",25,15,18.60838946599598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.04904089407128576}",30,4,-19.7592677332997,"{0: 23, 1: 0, 2: 1, 3: 2, 4: 0}",1
301,False,"{'a': 0.6, 'e': 0.0485504851305729}",20,6,23.545958362229154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.048064980279267165}",30,1,1.7250804319705801,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.6, 'e': 0.04758433047647449}",30,18,19.874014873027477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.04710848717170975}",25,0,38.2302350642218,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.6, 'e': 0.04663740229999265}",25,7,27.434770868253402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.04617102827699272}",25,15,19.080353375484236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.045709317994222794}",20,6,21.46071924347586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.04525222481428057}",20,10,17.287869650963717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.04479970256613776}",20,0,19.371885437015436,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
310,False,"{'a': 0.6, 'e': 0.04435170554047638}",20,0,-1.983779085093655,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
311,False,"{'a': 0.6, 'e': 0.043908188485071616}",20,16,9.835354009207903,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.0434691066002209}",20,16,7.627303800191056,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.04303441553421869}",35,10,32.85882571210101,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.0426040713788765}",20,0,9.896350127047311,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 0.04217803066508773}",20,10,18.001799802553776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.04175625035843686}",20,0,20.730677246724085,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
317,False,"{'a': 0.6, 'e': 0.041338687854852486}",35,9,43.91969837155098,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.04092530097630396}",25,15,20.922894833687653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.040516047966540916}",30,10,21.60340260754135,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.04011088748687551}",25,18,11.074965695891247,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.03970977861200675}",20,4,27.780871811956757,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.03931268082588668}",25,0,-0.4762300072320438,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
323,False,"{'a': 0.6, 'e': 0.03891955401762781}",25,7,29.30755893692538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.03853035847745153}",20,10,16.14282559016824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.03814505489267701}",25,9,25.62609058501614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.03776360434375024}",25,7,17.997726221543186,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.03738596830031274}",20,3,25.78141794618799,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.03701210861730961}",30,17,22.131502339236107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.03664198753113651}",20,9,23.032918746477716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.6, 'e': 0.036275567655825146}",20,0,30.727855655275793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.6, 'e': 0.03591281197926689}",20,8,22.209357035704883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.035553683859474224}",20,4,26.900722150978787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.03519814702087948}",20,4,26.872213297448752,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.03484616555067068}",25,17,15.46903952767325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.034497703895163975}",25,14,15.54461464348033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.03415272685621234}",20,12,8.412862685661333,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.6, 'e': 0.03381119958765021}",25,19,9.294379677123327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.03347308759177371}",20,6,24.84759853258455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.03313835671585597}",20,13,11.521271755948085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.03280697314869741}",20,0,28.321756590906073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.6, 'e': 0.032478903417210436}",20,4,25.925209273823366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.032154114383038335}",20,7,27.539018299349642,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.03183257323920795}",25,4,-18.07238792909498,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
344,False,"{'a': 0.6, 'e': 0.03151424750681587}",20,16,8.604152846044878,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.03119910503174771}",25,18,15.91435144715409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.030887113981430233}",25,0,34.351391530847,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.6, 'e': 0.03057824284161593}",25,11,26.376931024662063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.6, 'e': 0.03027246041319977}",25,0,39.880089882152625,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.6, 'e': 0.029969735809067772}",20,15,8.874796501247102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.029670038450977095}",20,0,27.072353632338082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.6, 'e': 0.029373338066467324}",30,16,20.11556380882484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.02907960468580265}",20,10,15.16824260102048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.028788808638944622}",25,7,31.986707813592943,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.6, 'e': 0.028500920552555174}",20,3,28.83342173760099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.028215911347029624}",20,9,19.149303564033225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.027933752233559327}",30,0,42.35133341113626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.6, 'e': 0.027654414711223735}",20,0,7.728893619731664,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
358,False,"{'a': 0.6, 'e': 0.027377870564111496}",25,9,29.355352807496917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.027104091858470382}",20,12,15.31707178348437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.026833050939885677}",25,13,24.393017916164972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.02656472043048682}",25,7,35.15647194371381,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 0.02629907322618195}",25,11,27.51873446919427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.6, 'e': 0.026036082493920133}",35,0,-18.912477645590542,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
364,False,"{'a': 0.6, 'e': 0.02577572166898093}",20,0,10.648219249556757,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
365,False,"{'a': 0.6, 'e': 0.025517964452291122}",25,20,8.247633758297042,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.6, 'e': 0.02526278480776821}",20,0,-12.025574035653126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
367,False,"{'a': 0.6, 'e': 0.025010156959690527}",30,18,11.09346842091307,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.02476005539009362}",20,8,22.70635628616099,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.6, 'e': 0.024512454836192684}",25,13,18.631702629761605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
